,indicators,geocd,values
611,1767,0,0
612,1767,0,0
613,1767,0,0
614,1767,0,0
615,1767,0,0
616,1767,0,0
617,1767,0,0
618,1767,0,0
619,1767,0,0
620,1767,0,0
621,1767,0,0
622,1767,0,0
623,1767,0,0
624,1767,0,0
625,1767,0,0
626,1767,0,0
627,1767,0,0
628,1767,0,0
629,1767,0,0
630,1767,0,0
631,1767,0,0
632,1767,0,0
633,1767,0,0
634,1767,0,0
635,1767,0,0
636,1767,0,0
637,1767,0,0
638,1767,0,0
639,1767,0,0
640,1767,0,0
641,1767,0,0
642,1767,0,0
643,1767,0,0
644,1767,0,0
645,1767,0,0
646,1767,0,0
647,1767,0,0
648,1767,0,0
649,1767,0,0
650,1767,0,0
651,1767,0,0
652,1767,0,0
653,1767,0,0
654,1767,0,0
655,1767,0,0
656,1767,0,0
657,1767,0,0
658,1767,0,0
659,1767,0,0
660,1767,0,0
661,1767,0,0
662,1767,0,0
663,1767,0,0
664,1767,0,0
665,1767,0,0
666,1767,0,0
667,1767,3,16
668,1767,0,0
669,1767,0,0
670,1767,7,39
671,1767,0,0
672,1767,0,0
673,1767,2,11
674,1767,0,0
675,1767,0,0
676,1767,0,0
677,1767,0,0
678,1767,0,0
679,1767,0,0
680,1767,0,0
681,1767,0,0
682,1767,0,0
683,1767,0,0
684,1767,0,0
685,1767,0,0
686,1767,0,0
687,1767,0,0
688,1767,0,0
689,1767,0,0
690,1767,0,0
691,1767,0,0
692,1767,0,0
693,1767,0,0
694,1767,0,0
695,1767,0,0
696,1767,0,0
697,1767,0,0
698,1767,0,0
699,1767,0,0
700,1767,0,0
701,1767,0,0
702,1767,0,0
703,1767,0,0
704,1767,0,0
705,1767,0,0
706,1767,2,11
707,1767,0,0
708,1767,1,5
709,1767,1,5
710,1767,0,0
711,1767,0,0
712,1767,0,0
713,1767,0,0
714,1767,0,0
715,1767,0,0
716,1767,0,0
717,1767,0,0
718,1767,0,0
719,1767,0,0
720,1767,0,0
721,1767,0,0
722,1767,0,0
723,1767,0,0
724,1767,0,0
725,1767,0,0
726,1767,0,0
727,1767,0,0
728,1767,0,0
729,1767,0,0
730,1767,0,0
731,1767,0,0
732,1767,0,0
733,1767,0,0
734,1767,1,5
735,1767,0,0
736,1767,0,0
737,1767,0,0
738,1767,0,0
739,1767,0,0
740,1767,0,0
741,1767,0,0
742,1767,0,0
743,1767,0,0
744,1767,0,0
745,1767,0,0
746,1767,0,0
747,1767,0,0
748,1767,0,0
749,1767,0,0
750,1767,0,0
751,1767,0,0
752,1767,0,0
753,1767,0,0
754,1767,0,0
755,1767,0,0
756,1767,0,0
757,1767,1,5
758,1767,0,0
759,1767,0,0
760,1767,0,0
761,1767,0,0
762,1767,2,11
763,1767,0,0
764,1767,0,0
765,1767,0,0
766,1767,0,0
767,1767,0,0
768,1767,0,0
769,1767,1,5
770,1767,0,0
771,1767,0,0
772,1767,0,0
773,1767,0,0
774,1767,0,0
775,1767,0,0
776,1767,0,0
777,1767,0,0
778,1767,0,0
779,1767,0,0
780,1767,0,0
781,1767,0,0
782,1767,0,0
783,1767,0,0
784,1767,0,0
785,1767,0,0
786,1767,2,11
787,1767,1524,8624
788,1767,130,735
789,1767,37,209
790,1767,76,430
791,1767,757,4284
792,1767,547,3095
793,1767,302,1709
794,1767,129,730
795,1767,32,181
796,1767,232,1312
797,1767,224,1267
798,1767,1311,7419
799,1757,1757,10000
800,1757,1687,9601
801,1757,174,990
802,1757,730,4154
803,1757,783,4456
804,1757,70,398
805,1757,43,244
806,1757,11,62
807,1757,16,91
808,1757,0,0
809,1757,0,0
810,766,766,10000
811,766,718,9373
812,766,71,926
813,766,298,3890
814,766,349,4556
815,766,48,626
816,766,30,391
817,766,7,91
818,766,11,143
819,766,0,0
820,766,0,0
821,1757,1331,7575
822,1757,575,3272
823,1757,756,4302
824,1757,0,0
825,1757,117,665
826,1757,103,586
827,1757,14,79
828,1757,303,1724
829,1757,274,1559
830,1757,0,0
831,1757,27,153
832,1757,2,11
